index	cluster	name	Day	.epred	class	color_epred
888	II	focA	10	-0.030349338853866353	zero	NA
1334	II	cyoD	1	-0.7768838306873818	down	-0.7768838306873818
1334	II	cyoD	10	-0.038414846023588425	down	-0.038414846023588425
1366	II	trpE	1	-1.524073943757991	zero	NA
1366	II	trpE	10	-0.07588132886994134	zero	NA
790	II	yhdJ	1	-0.9355868863007878	zero	NA
790	II	yhdJ	10	-0.04916325824692855	zero	NA
1100	II	wcaD	1	-0.8556639683913946	down	-0.8556639683913946
1100	II	wcaD	10	-0.04846562660567203	down	-0.04846562660567203
541	II	deoB	1	-1.0361310171699576	zero	NA
541	II	deoB	10	-0.05833398490957826	zero	NA
279	II	thiI	1	-1.2402582224252126	zero	NA
279	II	thiI	10	-0.07289494641963909	zero	NA
1274	II	hyfA	1	-1.3052006940385361	down	-1.3052006940385361
1274	II	hyfA	10	-0.08368495702858299	zero	NA
1256	II	nagK	1	-1.7592953019478954	down	-1.7592953019478954
1256	II	nagK	10	-0.10979714144060947	zero	NA
668	II	frc	1	-0.35733434459661256	down	-0.35733434459661256
668	II	frc	10	-0.030022871670496734	zero	NA
1182	II	yeiB	1	-1.009481586565049	down	-1.009481586565049
1182	II	yeiB	10	-0.08341971961574084	zero	NA
583	II	ybiY	1	-0.5841597353416121	down	-0.5841597353416121
583	II	ybiY	10	-0.04565143857361743	zero	NA
175	II	ydcL	1	-1.3752979482743029	zero	NA
175	II	ydcL	10	-0.10838256734791302	down	-0.10838256734791302
1437	II	sbmC	1	-1.347538598344833	zero	NA
1437	II	sbmC	10	-0.10260993266212583	zero	NA
1361	II	napF	1	-0.8635700056383374	down	-0.8635700056383374
1361	II	napF	10	-0.06170522493771762	zero	NA
1162	II	rmf	1	-0.9998663391312953	zero	NA
1162	II	rmf	10	-0.07063072720900332	zero	NA
1223	II	mlaA	1	-0.6819412404323709	down	-0.6819412404323709
1223	II	mlaA	10	-0.06351126655357837	zero	NA
151	II	gspJ	1	-1.262366876771498	zero	NA
151	II	gspJ	10	-0.11816177535016163	zero	NA
378	II	fetB	1	-0.991673964118307	zero	NA
378	II	fetB	10	-0.09725297652320282	zero	NA
170	II	yjbG	1	-0.7857779547065431	down	-0.7857779547065431
170	II	yjbG	10	-0.07592491176567483	zero	NA
1495	II	lpxM	1	-1.4466305844544767	zero	NA
1495	II	lpxM	10	-0.14053468469600308	zero	NA
1277	II	psiE	1	-0.9259983762943924	zero	NA
1277	II	psiE	10	-0.08101052430670981	down	-0.08101052430670981
620	II	speG	1	-1.444666325613413	down	-1.444666325613413
620	II	speG	10	-0.12614515433104764	down	-0.12614515433104764
1070	II	yfiE	1	-0.7822962074117865	zero	NA
1070	II	yfiE	10	-0.0696650035134049	down	-0.0696650035134049
263	II	setA	1	-0.8421301197993373	zero	NA
263	II	setA	10	-0.0748893791095652	zero	NA
1232	II	astD	1	-1.3014750374446944	zero	NA
1232	II	astD	10	-0.11682474980751656	zero	NA
529	II	mlaE	1	-1.4882405043512608	down	-1.4882405043512608
529	II	mlaE	10	-0.13550547803930907	zero	NA
581	II	yphF	1	-2.12525312348927	down	-2.12525312348927
581	II	yphF	10	-0.19329212347438046	down	-0.19329212347438046
322	II	recN	1	-0.41544822353138217	zero	NA
322	II	recN	10	-0.007084850164320022	zero	NA
1061	II	trmH	1	-0.5074551508650956	down	-0.5074551508650956
1061	II	trmH	10	-0.009244073523118825	zero	NA
6	II	ycgH	1	-0.6224820486887875	zero	NA
6	II	ycgH	10	-0.006358901089927686	zero	NA
1442	II	patD	1	-1.6169434909055989	down	-1.6169434909055989
1442	II	patD	10	-0.01895046526873733	zero	NA
1263	II	rhmD	1	-0.70188056222493	zero	NA
1263	II	rhmD	10	-0.004207234135113423	zero	NA
154	II	gfcC	1	-0.799610222489576	down	-0.799610222489576
154	II	gfcC	10	-0.006332949803487212	down	-0.006332949803487212
521	II	truB	1	-0.6292807554436693	zero	NA
521	II	truB	10	-0.002548259986041161	zero	NA
685	II	yffS	1	-1.269776131502517	down	-1.269776131502517
685	II	yffS	10	-0.0048758613974065265	zero	NA
1305	II	fruB	1	-1.19962560074251	zero	NA
1305	II	fruB	10	-0.0041446457384241705	zero	NA
955	II	yaeP	1	-1.0467208667628782	down	-1.0467208667628782
955	II	yaeP	10	0.0029835620270858005	zero	NA
819	II	dcuA	1	-1.1486638968564709	down	-1.1486638968564709
819	II	dcuA	10	0.005351998550929643	zero	NA
1294	II	ynaI	1	-2.0837569752505263	down	-2.0837569752505263
1294	II	ynaI	10	0.011375826423942349	up	0.011375826423942349
1264	II	yciH	1	-1.551990644129225	down	-1.551990644129225
1264	II	yciH	10	0.020353368657281722	zero	NA
1062	III	gshA	1	-0.16945233288800512	down	-0.16945233288800512
1062	III	gshA	10	-1.0163509117124767	down	-1.0163509117124767
485	III	elfC	1	-0.22858072179250272	zero	NA
485	III	elfC	10	-1.4152045526264212	zero	NA
1315	III	yceI	1	-0.23054369768329647	down	-0.23054369768329647
1315	III	yceI	10	-1.4238838077203562	zero	NA
1472	III	ybhR	1	-0.22622960076361587	zero	NA
1472	III	ybhR	10	-1.4142734357345494	zero	NA
387	III	lpoA	1	-0.3182432527400469	zero	NA
387	III	lpoA	10	-2.0056940943363073	zero	NA
1130	III	nagZ	1	-0.231456117040265	down	-0.231456117040265
1130	III	nagZ	10	-1.3198191491114923	zero	NA
822	III	ykiA	1	-0.15564428497484467	down	-0.15564428497484467
822	III	ykiA	10	-1.067546693665909	zero	NA
224	III	agaR	1	-0.1452152367739782	down	-0.1452152367739782
224	III	agaR	10	-1.011270718410667	zero	NA
539	III	srsR	1	-0.16242034610801093	down	-0.16242034610801093
539	III	srsR	10	-1.1303280458121856	zero	NA
438	III	dnaJ	1	-0.24778844584218127	zero	NA
438	III	dnaJ	10	-1.7719157468421132	zero	NA
840	III	ygaH	1	-0.21739285623042648	zero	NA
840	III	ygaH	10	-1.4315195921176223	zero	NA
791	III	mutH	1	-0.15625468544268972	down	-0.15625468544268972
791	III	mutH	10	-1.2814654375782855	down	-1.2814654375782855
237	III	patZ	1	-0.23908521242748482	down	-0.23908521242748482
237	III	patZ	10	-1.9718053779617493	zero	NA
1093	III	pepB	1	-0.11312825015111247	down	-0.11312825015111247
1093	III	pepB	10	-1.2377092788275832	zero	NA
926	III	ybcL	1	-0.13027152128214947	zero	NA
926	III	ybcL	10	-1.373611967891365	down	-1.373611967891365
887	III	pflA	1	-0.17346507904435474	zero	NA
887	III	pflA	10	-1.8132927832451262	zero	NA
761	III	uxuR	1	-0.14879869909315435	zero	NA
761	III	uxuR	10	-1.4495748180189902	zero	NA
938	III	ompG	1	-0.15973527994155187	zero	NA
938	III	ompG	10	-1.517307064998774	zero	NA
1118	III	pyrC	1	-0.03098717320381871	down	-0.03098717320381871
1118	III	pyrC	10	-1.6070856625482572	zero	NA
827	III	aroA	1	-0.07958163551193073	zero	NA
827	III	aroA	10	-2.0182522271519954	zero	NA
1090	III	acrR	1	-0.2035137762571207	down	-0.2035137762571207
1090	III	acrR	10	-3.520250860951414	zero	NA
1260	III	msrP	1	-0.26959079116322426	zero	NA
1260	III	msrP	10	-0.8991739076678805	down	-0.8991739076678805
1490	III	kdsC	1	-0.23613900328310142	down	-0.23613900328310142
1490	III	kdsC	10	-0.7711517083670002	zero	NA
126	III	oxyR	1	-0.5177152326561048	down	-0.5177152326561048
126	III	oxyR	10	-1.7070563072708143	zero	NA
982	III	cysC	1	-0.37143424696197763	down	-0.37143424696197763
982	III	cysC	10	-1.1795471030123166	zero	NA
579	III	nrdD	1	-0.3281230110511286	zero	NA
579	III	nrdD	10	-1.056672341376037	zero	NA
376	III	ftnA	1	-0.7902665452585469	zero	NA
376	III	ftnA	10	-2.5491186119475655	zero	NA
677	III	pgrR	1	-0.22203310451973682	zero	NA
677	III	pgrR	10	-0.7604343308291458	down	-0.7604343308291458
410	III	cyoA	1	-0.24986741779126542	down	-0.24986741779126542
410	III	cyoA	10	-0.8515784850708942	zero	NA
1013	III	wcaF	1	-0.2948746048767913	down	-0.2948746048767913
1013	III	wcaF	10	-1.0200737764063625	zero	NA
238	III	ynjB	1	-0.4557178570573655	down	-0.4557178570573655
238	III	ynjB	10	-1.5722725002890001	zero	NA
1015	III	yddE	1	-0.35406748837310376	zero	NA
1015	III	yddE	10	-1.23946587561006	zero	NA
803	III	mtlR	1	-0.5201667274995642	down	-0.5201667274995642
803	III	mtlR	10	-1.821000315316657	zero	NA
550	III	avtA	1	-0.5586888402082939	zero	NA
550	III	avtA	10	-1.9878602176427709	down	-1.9878602176427709
157	III	rsmG	1	-0.21339090668938931	down	-0.21339090668938931
157	III	rsmG	10	-0.8809735835444089	down	-0.8809735835444089
841	III	ascG	1	-0.35345584957934617	down	-0.35345584957934617
841	III	ascG	10	-1.46650268950665	zero	NA
411	III	agaS	1	-0.2055620466484484	down	-0.2055620466484484
411	III	agaS	10	-0.8918596139131694	down	-0.8918596139131694
613	III	hyfD	1	-0.25708689752674946	zero	NA
613	III	hyfD	10	-1.0954730256544485	zero	NA
1435	III	thiM	1	-0.36647732997894317	zero	NA
1435	III	thiM	10	-1.617908371778115	zero	NA
320	III	uhpC	1	-0.3169740058667842	zero	NA
320	III	uhpC	10	-1.4029617279409234	zero	NA
463	III	lapC	1	-0.6342668517980535	zero	NA
463	III	lapC	10	-2.8063784466822934	down	-2.8063784466822934
1028	III	yjdN	1	-0.2585511590388219	zero	NA
1028	III	yjdN	10	-0.9483028223113005	down	-0.9483028223113005
862	III	ygdQ	1	-0.490041532362678	zero	NA
862	III	ygdQ	10	-1.869810868737353	zero	NA
847	III	uspA	1	-0.4981686083058563	down	-0.4981686083058563
847	III	uspA	10	-1.9626729676102557	zero	NA
1214	III	fdhD	1	-0.2719903977957789	zero	NA
1214	III	fdhD	10	-1.2775792324344788	zero	NA
1268	III	paaX	1	-0.28721236722738896	down	-0.28721236722738896
1268	III	paaX	10	-1.3184475472960262	zero	NA
99	III	glgB	1	-0.23875648214187814	zero	NA
99	III	glgB	10	-1.149835169862342	zero	NA
3	III	udp	1	-0.4672257846236617	down	-0.4672257846236617
3	III	udp	10	-2.240763136694133	zero	NA
782	III	yhiI	1	-0.2793886637788361	down	-0.2793886637788361
782	III	yhiI	10	-1.4001141619748745	zero	NA
882	III	yacL	1	-0.40791715670085066	down	-0.40791715670085066
882	III	yacL	10	-2.131783304434258	zero	NA
1029	III	yeeO	1	-0.28500177139825184	zero	NA
1029	III	yeeO	10	-0.8028544868231883	down	-0.8028544868231883
1352	III	nanR	1	-0.38891295380807406	down	-0.38891295380807406
1352	III	nanR	10	-1.093821607909355	down	-1.093821607909355
1378	III	iraP	1	-0.2523238671779399	zero	NA
1378	III	iraP	10	-0.7623038462385364	zero	NA
498	III	thiD	1	-0.49825129661997286	zero	NA
498	III	thiD	10	-1.465803912955704	down	-1.465803912955704
940	III	glnB	1	-0.5557469267780741	down	-0.5557469267780741
940	III	glnB	10	-1.6152652332546025	zero	NA
507	III	paaG	1	-0.34935976619635234	zero	NA
507	III	paaG	10	-0.8749392988295019	zero	NA
25	III	fabF	1	-0.5244844420910919	down	-0.5244844420910919
25	III	fabF	10	-1.311013724969088	zero	NA
401	III	gspF	1	-0.36312596637897887	zero	NA
401	III	gspF	10	-0.903646001266638	zero	NA
153	III	ykgJ	1	-0.5586459760340684	zero	NA
153	III	ykgJ	10	-1.3930865001788524	down	-1.3930865001788524
113	III	ybhH	1	-0.2736257193438008	down	-0.2736257193438008
113	III	ybhH	10	-0.6888754445406523	zero	NA
453	III	sgbH	1	-0.38108114050238195	down	-0.38108114050238195
453	III	sgbH	10	-0.9700980865519969	zero	NA
850	III	yhaJ	1	-0.3590341669342766	zero	NA
850	III	yhaJ	10	-0.9096392371525892	zero	NA
140	III	fimB	1	-0.9572983565975153	down	-0.9572983565975153
140	III	fimB	10	-2.425670632190314	zero	NA
1283	III	pdeR	1	-0.4299484249743512	down	-0.4299484249743512
1283	III	pdeR	10	-1.103668594565609	zero	NA
965	III	dmsA	1	-0.45471027625865895	down	-0.45471027625865895
965	III	dmsA	10	-1.1691230818694334	down	-1.1691230818694334
212	III	rcdB	1	-0.5472718657589385	zero	NA
212	III	rcdB	10	-1.4024098814675907	zero	NA
1424	III	hyfJ	1	-0.3258725923216659	zero	NA
1424	III	hyfJ	10	-0.8781160415985344	zero	NA
1319	III	bamC	1	-0.4778137128900916	zero	NA
1319	III	bamC	10	-1.2873701185156334	zero	NA
1120	III	yiiX	1	-0.724322907597865	down	-0.724322907597865
1120	III	yiiX	10	-1.9461969538158324	zero	NA
142	III	proQ	1	-0.403743985980352	zero	NA
142	III	proQ	10	-1.0519202028657142	zero	NA
277	III	alx	1	-0.3062387118585145	zero	NA
277	III	alx	10	-0.7952061847465873	zero	NA
848	III	bssS	1	-0.7248256257730799	down	-0.7248256257730799
848	III	bssS	10	-1.8762620532361285	zero	NA
1300	III	rhsE	1	-0.7771670156186342	down	-0.7771670156186342
1300	III	rhsE	10	-2.0366203950368664	zero	NA
295	III	tolC	1	-0.9267751128141505	down	-0.9267751128141505
295	III	tolC	10	-2.427794821312418	zero	NA
184	III	purH	1	-0.5482734594563867	down	-0.5482734594563867
184	III	purH	10	-1.1550979380969706	zero	NA
1088	III	dpaA	1	-0.29203842328292207	down	-0.29203842328292207
1088	III	dpaA	10	-0.6251670208501023	down	-0.6251670208501023
1466	III	elyC	1	-0.7002796014319556	zero	NA
1466	III	elyC	10	-1.5198699835162812	zero	NA
1426	III	trxB	1	-0.9618278986742123	down	-0.9618278986742123
1426	III	trxB	10	-2.085880531596871	zero	NA
516	III	mrr	1	-1.1159307594578125	zero	NA
516	III	mrr	10	-2.412349684208013	zero	NA
944	III	cbtA	1	-0.4394683870098192	zero	NA
944	III	cbtA	10	-0.9646351881025637	zero	NA
543	III	kduD	1	-0.6973436905975624	zero	NA
543	III	kduD	10	-1.538044280026006	down	-1.538044280026006
414	III	cusC	1	-0.4001543531042268	zero	NA
414	III	cusC	10	-0.8950149087072388	zero	NA
462	III	pepN	1	-1.028973989222381	down	-1.028973989222381
462	III	pepN	10	-2.28414987124968	zero	NA
672	III	qseG	1	-0.4903826155380545	down	-0.4903826155380545
672	III	qseG	10	-1.1767671859438174	down	-1.1767671859438174
472	III	rpnB	1	-0.6320252277856565	zero	NA
472	III	rpnB	10	-1.5256777287660603	zero	NA
863	III	gnd	1	-0.4752792973139886	zero	NA
863	III	gnd	10	-1.1082413638902782	zero	NA
633	III	pgaA	1	-0.5424115295201141	zero	NA
633	III	pgaA	10	-1.2654542571203293	zero	NA
1433	III	dhaL	1	-0.683617827115152	zero	NA
1433	III	dhaL	10	-1.6036621077797548	zero	NA
200	III	sdhC	1	-0.5034699881395427	down	-0.5034699881395427
200	III	sdhC	10	-1.1527791143265842	zero	NA
319	III	ydbH	1	-0.840666639213516	down	-0.840666639213516
319	III	ydbH	10	-1.922891630013805	zero	NA
1079	III	yagE	1	-0.44256458983683367	zero	NA
1079	III	yagE	10	-0.8226534101911284	zero	NA
743	III	mobA	1	-0.5580959808315266	down	-0.5580959808315266
743	III	mobA	10	-1.0285747308970246	zero	NA
1239	III	acnA	1	-0.5678728428122881	down	-0.5678728428122881
1239	III	acnA	10	-1.0498845534267354	zero	NA
1409	III	yghW	1	-0.6341384452101985	zero	NA
1409	III	yghW	10	-1.1896398636165741	down	-1.1896398636165741
130	III	clcB	1	-0.5437711469145428	zero	NA
130	III	clcB	10	-0.9939922755741889	zero	NA
520	III	yegS	1	-0.6540688266367484	down	-0.6540688266367484
520	III	yegS	10	-1.194210343121852	zero	NA
1367	III	yqfB	1	-0.6201282935832603	zero	NA
1367	III	yqfB	10	-1.1178110534182266	zero	NA
325	III	bglX	1	-0.4170796962285952	zero	NA
325	III	bglX	10	-0.7554905649666765	zero	NA
1040	III	aqpZ	1	-1.0375138634016592	zero	NA
1040	III	aqpZ	10	-1.8829536687709911	down	-1.8829536687709911
1454	III	nuoF	1	-0.5048168720975996	zero	NA
1454	III	nuoF	10	-0.9778559183228238	zero	NA
1292	III	tcyN	1	-0.5342955613231832	down	-0.5342955613231832
1292	III	tcyN	10	-1.0418628352365091	down	-1.0418628352365091
705	III	gntR	1	-0.4352554138418252	zero	NA
705	III	gntR	10	-0.8351098750258412	zero	NA
710	III	yibQ	1	-0.3590441578320284	down	-0.3590441578320284
710	III	yibQ	10	-0.6903110086444483	down	-0.6903110086444483
947	III	borD	1	-0.9254479658374155	down	-0.9254479658374155
947	III	borD	10	-1.7789775498452591	zero	NA
1360	III	rspB	1	-0.6644530849984196	zero	NA
1360	III	rspB	10	-1.3197386237962283	zero	NA
262	III	yghX	1	-0.9922086661817652	down	-0.9922086661817652
262	III	yghX	10	-2.0214991910490387	zero	NA
131	III	eutH	1	-0.4613324874829709	zero	NA
131	III	eutH	10	-0.7963701762705544	zero	NA
1427	III	hisC	1	-0.6492169969160161	zero	NA
1427	III	hisC	10	-1.1227330202000896	zero	NA
1066	III	hupB	1	-0.5315506365397968	down	-0.5315506365397968
1066	III	hupB	10	-0.9227898073066977	zero	NA
1286	III	csqR	1	-0.9405635929466769	down	-0.9405635929466769
1286	III	csqR	10	-1.6321906622682296	zero	NA
1452	III	ynjA	1	-0.5691081131958017	zero	NA
1452	III	ynjA	10	-1.0135260378565931	zero	NA
1231	III	pykF	1	-0.6139203885264525	down	-0.6139203885264525
1231	III	pykF	10	-1.094858896093671	down	-1.094858896093671
1173	III	upp	1	-0.6097343139293289	zero	NA
1173	III	upp	10	-1.0827997912506861	zero	NA
635	III	ygiM	1	-0.8477832387330313	zero	NA
635	III	ygiM	10	-1.4917517646627432	zero	NA
1322	III	yagA	1	-0.3987433681163943	down	-0.3987433681163943
1322	III	yagA	10	-0.6640076243132351	zero	NA
377	III	alsE	1	-0.5313366007687288	zero	NA
377	III	alsE	10	-0.8843362596480138	zero	NA
87	III	purM	1	-0.4974206042940928	zero	NA
87	III	purM	10	-0.8248676655426268	zero	NA
886	III	glpR	1	-0.34249221521439366	down	-0.34249221521439366
886	III	glpR	10	-0.5838788294394702	zero	NA
283	III	rodZ	1	-1.0596603579632884	zero	NA
283	III	rodZ	10	-1.8173192016630089	zero	NA
958	III	ybfG	1	-1.0129952185828106	down	-1.0129952185828106
958	III	ybfG	10	-1.7101867956881294	zero	NA
1101	III	ybjT	1	-1.2861705005566015	zero	NA
1101	III	ybjT	10	-2.1739202555659674	zero	NA
946	III	gcvA	1	-1.2055465277977027	down	-1.2055465277977027
946	III	gcvA	10	-2.0305241325437726	zero	NA
1160	III	ypfH	1	-0.6303061673917755	down	-0.6303061673917755
1160	III	ypfH	10	-0.40921500891091334	zero	NA
815	III	paaJ	1	-0.813918700340079	down	-0.813918700340079
815	III	paaJ	10	-0.522342986387508	zero	NA
265	III	ydbK	1	-1.48346786117217	zero	NA
265	III	ydbK	10	-0.954099042136808	zero	NA
1368	III	alr	1	-0.8478594286251299	zero	NA
1368	III	alr	10	-0.5366738210487285	zero	NA
1357	III	yeeP	1	-1.0586871174667987	down	-1.0586871174667987
1357	III	yeeP	10	-0.6744718088882367	zero	NA
517	III	mscL	1	-0.6749510270089817	down	-0.6749510270089817
517	III	mscL	10	-0.4466308714832428	down	-0.4466308714832428
108	III	gntK	1	-0.9772797331280433	zero	NA
108	III	gntK	10	-0.6519360781182191	down	-0.6519360781182191
1425	III	ybiJ	1	-1.2863606437030832	down	-1.2863606437030832
1425	III	ybiJ	10	-0.8545896738979335	zero	NA
1386	III	hyaE	1	-1.5142832544243237	zero	NA
1386	III	hyaE	10	-1.0068406811613844	zero	NA
1145	III	cirA	1	-0.6114617042032214	down	-0.6114617042032214
1145	III	cirA	10	-0.4149512202029049	zero	NA
656	III	hscC	1	-0.6997533501061428	zero	NA
656	III	hscC	10	-0.476838168894889	zero	NA
1326	III	higB	1	-1.33464142405049	down	-1.33464142405049
1326	III	higB	10	-0.9001634912815323	zero	NA
172	III	yigF	1	-0.5587389062579462	down	-0.5587389062579462
172	III	yigF	10	-0.389319745208446	zero	NA
267	III	ygeW	1	-0.6756842485826388	down	-0.6756842485826388
267	III	ygeW	10	-0.47117130859953593	zero	NA
354	III	astE	1	-0.8524903460853056	down	-0.8524903460853056
354	III	astE	10	-0.6010776628884515	down	-0.6010776628884515
708	III	ydiY	1	-0.8007772430176595	zero	NA
708	III	ydiY	10	-0.5637535304809503	zero	NA
1269	III	yeiW	1	-1.139561104384761	zero	NA
1269	III	yeiW	10	-0.8013345810384862	zero	NA
1083	III	truD	1	-1.3353785403388785	down	-1.3353785403388785
1083	III	truD	10	-0.9386683614255059	zero	NA
745	III	yfdE	1	-0.9081862418293107	down	-0.9081862418293107
745	III	yfdE	10	-0.6467629944764259	zero	NA
1313	III	secB	1	-0.9884922474496476	down	-0.9884922474496476
1313	III	secB	10	-0.7294066216604733	down	-0.7294066216604733
740	III	chaC	1	-0.8541613255936473	zero	NA
740	III	chaC	10	-0.6197290051047193	zero	NA
1304	III	ydiF	1	-0.8200415625281451	zero	NA
1304	III	ydiF	10	-0.5955113409298437	down	-0.5955113409298437
1445	III	menI	1	-0.9882970716673254	zero	NA
1445	III	menI	10	-0.7183400771963537	down	-0.7183400771963537
1477	III	ybiA	1	-1.4394800735223998	zero	NA
1477	III	ybiA	10	-1.0363211898981963	zero	NA
990	III	wrbA	1	-0.687920631593329	zero	NA
990	III	wrbA	10	-0.5176122195248269	down	-0.5176122195248269
397	III	cvrA	1	-1.061702199348265	down	-1.061702199348265
397	III	cvrA	10	-0.7987275453340228	down	-0.7987275453340228
1266	III	cbl	1	-0.9858638852059748	down	-0.9858638852059748
1266	III	cbl	10	-0.7386874123085335	down	-0.7386874123085335
404	III	hemW	1	-0.8896501391468651	down	-0.8896501391468651
404	III	hemW	10	-0.6733799314096384	zero	NA
875	III	ompF	1	-1.0040074608863632	zero	NA
875	III	ompF	10	-0.7603903205004445	zero	NA
987	III	cyaY	1	-1.6144539723911053	zero	NA
987	III	cyaY	10	-1.251488648652041	down	-1.251488648652041
1234	III	nlpI	1	-2.5460266488805408	down	-2.5460266488805408
1234	III	nlpI	10	-1.9745130893921106	down	-1.9745130893921106
1077	III	ascF	1	-0.717231043607461	down	-0.717231043607461
1077	III	ascF	10	-0.3596391062568316	down	-0.3596391062568316
1407	III	soxR	1	-0.991249667053051	zero	NA
1407	III	soxR	10	-0.49639139464212717	zero	NA
481	III	aroM	1	-1.098892448533616	zero	NA
481	III	aroM	10	-0.5548553686531935	zero	NA
826	III	lpp	1	-1.11852366393099	zero	NA
826	III	lpp	10	-0.5627857764788192	zero	NA
1484	III	ychH	1	-1.3819147171863844	down	-1.3819147171863844
1484	III	ychH	10	-0.6958345109804379	down	-0.6958345109804379
1191	III	elfA	1	-0.8231411666608524	zero	NA
1191	III	elfA	10	-0.41717081846632315	down	-0.41717081846632315
1169	III	mtlD	1	-0.8324229709810526	zero	NA
1169	III	mtlD	10	-0.4215784383837546	zero	NA
1166	III	yfeX	1	-0.820963336885775	zero	NA
1166	III	yfeX	10	-0.417715871808794	zero	NA
1229	III	yegR	1	-1.5995025722130958	zero	NA
1229	III	yegR	10	-0.8150834962650138	zero	NA
532	III	sseB	1	-0.7296357905991864	down	-0.7296357905991864
532	III	sseB	10	-0.3563677176196151	zero	NA
1321	III	opgD	1	-0.8386878278737422	zero	NA
1321	III	opgD	10	-0.41248890108399966	zero	NA
1097	III	pfkB	1	-1.6301970923365863	down	-1.6301970923365863
1097	III	pfkB	10	-0.7877154985714327	down	-0.7877154985714327
562	III	yqhH	1	-1.0207101346661096	zero	NA
562	III	yqhH	10	-0.5056645678243537	zero	NA
878	III	fixX	1	-1.4249956424512231	down	-1.4249956424512231
878	III	fixX	10	-0.7077459987999948	zero	NA
203	III	ybdM	1	-2.0669405787755752	zero	NA
203	III	ybdM	10	-1.028840044637184	zero	NA
45	III	frlR	1	-0.6625303701943477	zero	NA
45	III	frlR	10	-0.34088243234855237	down	-0.34088243234855237
93	III	relA	1	-1.4952942517032193	zero	NA
93	III	relA	10	-0.770884868080587	zero	NA
311	III	norW	1	-0.9397138522180981	down	-0.9397138522180981
311	III	norW	10	-0.4962810253474615	zero	NA
970	III	fecI	1	-1.5292360150254443	zero	NA
970	III	fecI	10	-0.8020406086841613	zero	NA
83	III	metE	1	-0.5879238866413702	zero	NA
83	III	metE	10	-0.3282182045677239	down	-0.3282182045677239
1293	III	insN	1	-0.7120927100189093	down	-0.7120927100189093
1293	III	insN	10	-0.40102759175679575	zero	NA
155	III	proP	1	-0.8703242411223515	down	-0.8703242411223515
155	III	proP	10	-0.4896822238252643	zero	NA
617	III	ygjQ	1	-0.9811639425421625	zero	NA
617	III	ygjQ	10	-0.5539264652534016	zero	NA
437	III	ygcR	1	-0.7466211844731312	zero	NA
437	III	ygcR	10	-0.42242229025862776	zero	NA
1036	III	narZ	1	-0.7550911167901021	zero	NA
1036	III	narZ	10	-0.42803753802489075	zero	NA
764	III	ybaQ	1	-1.293483348082577	down	-1.293483348082577
764	III	ybaQ	10	-0.733013850475097	zero	NA
4	III	ybiB	1	-0.6136584745388008	down	-0.6136584745388008
4	III	ybiB	10	-0.34956359562530237	zero	NA
1057	III	yodD	1	-1.2653847848622537	zero	NA
1057	III	yodD	10	-0.720304742234188	zero	NA
1338	III	topB	1	-0.838127264135936	zero	NA
1338	III	topB	10	-0.4805797337804759	zero	NA
974	III	cysZ	1	-0.9020160381565132	zero	NA
974	III	cysZ	10	-0.5183533577345151	down	-0.5183533577345151
132	III	ykfC	1	-1.4364059418404804	zero	NA
132	III	ykfC	10	-0.8272751816507834	zero	NA
1212	III	ftp	1	-0.8004007429774483	down	-0.8004007429774483
1212	III	ftp	10	-0.4659706860631972	zero	NA
616	III	ompA	1	-1.1220585575956112	down	-1.1220585575956112
616	III	ompA	10	-0.6516173352589332	zero	NA
103	III	ydgA	1	-2.0757719064076268	zero	NA
103	III	ydgA	10	-1.2062151029179589	zero	NA
1151	III	atoD	1	-1.020774015673013	down	-1.020774015673013
1151	III	atoD	10	-0.5988384485055851	zero	NA
640	III	ppnN	1	-1.3857751523544202	down	-1.3857751523544202
640	III	ppnN	10	-0.8098038596942073	zero	NA
1113	III	rutA	1	-0.8998837252257843	down	-0.8998837252257843
1113	III	rutA	10	-0.4806247668951788	zero	NA
920	III	fbp	1	-0.909421363464967	zero	NA
920	III	fbp	10	-0.48993909576459915	zero	NA
328	III	ydiL	1	-1.4544472434524185	down	-1.4544472434524185
328	III	ydiL	10	-0.7815039818356314	zero	NA
1155	III	intF	1	-0.701808214985813	zero	NA
1155	III	intF	10	-0.3833636196621046	zero	NA
892	III	ykfI	1	-1.1738497539081472	zero	NA
892	III	ykfI	10	-0.63794909800228	zero	NA
658	III	fimG	1	-0.9844911532087901	zero	NA
658	III	fimG	10	-0.5429655577905402	zero	NA
207	III	mrcB	1	-1.423507705238523	zero	NA
207	III	mrcB	10	-0.7879956198103006	zero	NA
1259	III	fliL	1	-1.9707658480398826	zero	NA
1259	III	fliL	10	-1.082759490429396	down	-1.082759490429396
139	III	phoB	1	-0.6272258409813802	zero	NA
139	III	phoB	10	-0.37634700242827984	zero	NA
972	III	lpxT	1	-0.9773435583544999	down	-0.9773435583544999
972	III	lpxT	10	-0.5885248729846745	zero	NA
1170	III	mdtN	1	-0.6179905141687738	zero	NA
1170	III	mdtN	10	-0.3691958964688674	zero	NA
511	III	nohD	1	-1.133065595345772	down	-1.133065595345772
511	III	nohD	10	-0.6760189024618517	zero	NA
1314	III	cybC	1	-1.4082579323532438	zero	NA
1314	III	cybC	10	-0.8304627628982701	zero	NA
959	III	nhaA	1	-1.9576826806642782	down	-1.9576826806642782
959	III	nhaA	10	-1.1594327951868553	zero	NA
1007	III	hicB	1	-1.2872954062277908	down	-1.2872954062277908
